Episode 503, Total Reward: 196, Epsilon: 0.072
Episode 504, Total Reward: 116.5, Epsilon: 0.072
Episode 505, Total Reward: 152.5, Epsilon: 0.072
Episode 506, Total Reward: 34.5, Epsilon: 0.071
Episode 507, Total Reward: 53.0, Epsilon: 0.071
Episode 508, Total Reward: -56.0, Epsilon: 0.071
Episode 509, Total Reward: 189.5, Epsilon: 0.070
Episode 510, Total Reward: 132.0, Epsilon: 0.070
Episode 511, Total Reward: 190.0, Epsilon: 0.069
Episode 512, Total Reward: 114.0, Epsilon: 0.069
Episode 513, Total Reward: 157.5, Epsilon: 0.069
Episode 514, Total Reward: 45.0, Epsilon: 0.068
Episode 515, Total Reward: 191, Epsilon: 0.068
Episode 516, Total Reward: 191, Epsilon: 0.068
Episode 517, Total Reward: 5.0, Epsilon: 0.067
Episode 518, Total Reward: 168.5, Epsilon: 0.067
Episode 519, Total Reward: 115.5, Epsilon: 0.067
Episode 520, Total Reward: 129.5, Epsilon: 0.066
Episode 521, Total Reward: 153.5, Epsilon: 0.066
Episode 522, Total Reward: 131.0, Epsilon: 0.066
Episode 523, Total Reward: 154.5, Epsilon: 0.065
Episode 524, Total Reward: 191, Epsilon: 0.065
Episode 525, Total Reward: 189.5, Epsilon: 0.065
Episode 526, Total Reward: -118.0, Epsilon: 0.064
Episode 527, Total Reward: 193.5, Epsilon: 0.064
Episode 528, Total Reward: 177.0, Epsilon: 0.064
Episode 529, Total Reward: 106.5, Epsilon: 0.063
Episode 530, Total Reward: 191, Epsilon: 0.063
Episode 531, Total Reward: 181.5, Epsilon: 0.063
Episode 532, Total Reward: 52.0, Epsilon: 0.063
Episode 533, Total Reward: 196, Epsilon: 0.062
Episode 534, Total Reward: 191, Epsilon: 0.062
Episode 535, Total Reward: 193.5, Epsilon: 0.062
Episode 536, Total Reward: 191.5, Epsilon: 0.061
Episode 537, Total Reward: 195.0, Epsilon: 0.061
Episode 538, Total Reward: 193.5, Epsilon: 0.061
Episode 539, Total Reward: 191.5, Epsilon: 0.060
Episode 540, Total Reward: -17.5, Epsilon: 0.060
Episode 541, Total Reward: -178.0, Epsilon: 0.060
Episode 542, Total Reward: 191, Epsilon: 0.059
Episode 543, Total Reward: 107.5, Epsilon: 0.059
Episode 544, Total Reward: 169.0, Epsilon: 0.059
Episode 545, Total Reward: 95.0, Epsilon: 0.059
Episode 546, Total Reward: 191, Epsilon: 0.058
Episode 547, Total Reward: 73.0, Epsilon: 0.058
Episode 548, Total Reward: 193.5, Epsilon: 0.058
Episode 549, Total Reward: -119.5, Epsilon: 0.057
Episode 550, Total Reward: 127.5, Epsilon: 0.057
Episode 551, Total Reward: 166.0, Epsilon: 0.057
Episode 552, Total Reward: 175.5, Epsilon: 0.057
Episode 553, Total Reward: 60.0, Epsilon: 0.056
Episode 554, Total Reward: -449.0, Epsilon: 0.056
Episode 555, Total Reward: 80.0, Epsilon: 0.056
Episode 556, Total Reward: 182.0, Epsilon: 0.055
Episode 557, Total Reward: 180.5, Epsilon: 0.055
Episode 558, Total Reward: -4.0, Epsilon: 0.055
Episode 559, Total Reward: 193.5, Epsilon: 0.055
Episode 560, Total Reward: 193.5, Epsilon: 0.054
Episode 561, Total Reward: 196, Epsilon: 0.054
Episode 562, Total Reward: 169.0, Epsilon: 0.054
Episode 563, Total Reward: 191, Epsilon: 0.054
Episode 564, Total Reward: -83.0, Epsilon: 0.053
Episode 565, Total Reward: -122.0, Epsilon: 0.053
Episode 566, Total Reward: 196, Epsilon: 0.053
Episode 567, Total Reward: 177.0, Epsilon: 0.052
Episode 568, Total Reward: -42.0, Epsilon: 0.052
Episode 569, Total Reward: 185.5, Epsilon: 0.052
Episode 570, Total Reward: 195.0, Epsilon: 0.052
Episode 571, Total Reward: 192.5, Epsilon: 0.051
Episode 572, Total Reward: -120.0, Epsilon: 0.051
Episode 573, Total Reward: 73.0, Epsilon: 0.051
Episode 574, Total Reward: 191, Epsilon: 0.051
Episode 575, Total Reward: 60.0, Epsilon: 0.050
Episode 576, Total Reward: 191, Epsilon: 0.050
Episode 577, Total Reward: 196, Epsilon: 0.050
Episode 578, Total Reward: 196, Epsilon: 0.050
Episode 579, Total Reward: 196, Epsilon: 0.050
Episode 580, Total Reward: 48.0, Epsilon: 0.050
Episode 581, Total Reward: 191, Epsilon: 0.050
Episode 582, Total Reward: 187.5, Epsilon: 0.050
Episode 583, Total Reward: 185.5, Epsilon: 0.050
Episode 584, Total Reward: 195.0, Epsilon: 0.050
Episode 585, Total Reward: 100.0, Epsilon: 0.050
Episode 586, Total Reward: 191, Epsilon: 0.050
Episode 587, Total Reward: 193.5, Epsilon: 0.050
Episode 588, Total Reward: 192.5, Epsilon: 0.050
Episode 589, Total Reward: 191, Epsilon: 0.050
Episode 590, Total Reward: 194.5, Epsilon: 0.050
Episode 591, Total Reward: 59.5, Epsilon: 0.050
Episode 592, Total Reward: 192.5, Epsilon: 0.050
Episode 593, Total Reward: 191, Epsilon: 0.050
Episode 594, Total Reward: 193.5, Epsilon: 0.050
Episode 595, Total Reward: 168.0, Epsilon: 0.050
Episode 596, Total Reward: 194.5, Epsilon: 0.050
Episode 597, Total Reward: 192.5, Epsilon: 0.050
Episode 598, Total Reward: 192.5, Epsilon: 0.050
Episode 599, Total Reward: -30.0, Epsilon: 0.050
Episode 600, Total Reward: 179.5, Epsilon: 0.050
Episode 601, Total Reward: 65.5, Epsilon: 0.050
Episode 602, Total Reward: 193.5, Epsilon: 0.050
Episode 603, Total Reward: 193.5, Epsilon: 0.050
Episode 604, Total Reward: 196, Epsilon: 0.050
Episode 605, Total Reward: 88.5, Epsilon: 0.050
Episode 606, Total Reward: 30.5, Epsilon: 0.050
Episode 607, Total Reward: -63.5, Epsilon: 0.050
Episode 608, Total Reward: 195.0, Epsilon: 0.050
Episode 609, Total Reward: 27.0, Epsilon: 0.050
Episode 610, Total Reward: 196, Epsilon: 0.050
Episode 611, Total Reward: 116.0, Epsilon: 0.050
Episode 612, Total Reward: 196, Epsilon: 0.050
Episode 613, Total Reward: 118.5, Epsilon: 0.050
Episode 614, Total Reward: 194.5, Epsilon: 0.050
Episode 615, Total Reward: 196, Epsilon: 0.050
Episode 616, Total Reward: 24.0, Epsilon: 0.050
Episode 617, Total Reward: 196, Epsilon: 0.050
Episode 618, Total Reward: 193.5, Epsilon: 0.050
Episode 619, Total Reward: 149.5, Epsilon: 0.050
Episode 620, Total Reward: 152.5, Epsilon: 0.050
Episode 621, Total Reward: 194.0, Epsilon: 0.050
Episode 622, Total Reward: 96.0, Epsilon: 0.050
Episode 623, Total Reward: 169.5, Epsilon: 0.050
Episode 624, Total Reward: 196, Epsilon: 0.050
Episode 625, Total Reward: 191, Epsilon: 0.050
Episode 626, Total Reward: 153.0, Epsilon: 0.050
Episode 627, Total Reward: 124.0, Epsilon: 0.050
Episode 628, Total Reward: 191, Epsilon: 0.050
Episode 629, Total Reward: 194.0, Epsilon: 0.050
Episode 630, Total Reward: 137.5, Epsilon: 0.050
Episode 631, Total Reward: 196, Epsilon: 0.050
Episode 632, Total Reward: 195.0, Epsilon: 0.050
Episode 633, Total Reward: 196, Epsilon: 0.050
Episode 634, Total Reward: -218.5, Epsilon: 0.050
Episode 635, Total Reward: 163.5, Epsilon: 0.050
Episode 636, Total Reward: -15.5, Epsilon: 0.050
Episode 637, Total Reward: 191, Epsilon: 0.050
Episode 638, Total Reward: 131.5, Epsilon: 0.050
Episode 639, Total Reward: 183.5, Epsilon: 0.050
Episode 640, Total Reward: 161.5, Epsilon: 0.050
Episode 641, Total Reward: 194.0, Epsilon: 0.050
Episode 642, Total Reward: 192.5, Epsilon: 0.050
Episode 643, Total Reward: 195.0, Epsilon: 0.050
Episode 644, Total Reward: 67.5, Epsilon: 0.050
Episode 645, Total Reward: 76.5, Epsilon: 0.050
Episode 646, Total Reward: 190.0, Epsilon: 0.050
Episode 647, Total Reward: 192.5, Epsilon: 0.050
Episode 648, Total Reward: 196, Epsilon: 0.050
Episode 649, Total Reward: 195.0, Epsilon: 0.050
Episode 650, Total Reward: 46.5, Epsilon: 0.050
Episode 651, Total Reward: 195.0, Epsilon: 0.050
Episode 652, Total Reward: 196, Epsilon: 0.050
Episode 653, Total Reward: 191, Epsilon: 0.050
Episode 654, Total Reward: 124.0, Epsilon: 0.050
Episode 655, Total Reward: 163.0, Epsilon: 0.050
Episode 656, Total Reward: 163.5, Epsilon: 0.050
Episode 657, Total Reward: 189.0, Epsilon: 0.050
Episode 658, Total Reward: 166.5, Epsilon: 0.050
Episode 659, Total Reward: 17.0, Epsilon: 0.050
Episode 660, Total Reward: 112.0, Epsilon: 0.050
Episode 661, Total Reward: 131.5, Epsilon: 0.050
Episode 662, Total Reward: 30.5, Epsilon: 0.050
Episode 663, Total Reward: 146.0, Epsilon: 0.050
Episode 664, Total Reward: 192.5, Epsilon: 0.050
Episode 665, Total Reward: 147.5, Epsilon: 0.050
Episode 666, Total Reward: 133.5, Epsilon: 0.050
Episode 667, Total Reward: 193.5, Epsilon: 0.050
Episode 668, Total Reward: 181.0, Epsilon: 0.050
Episode 669, Total Reward: 29.0, Epsilon: 0.050
Episode 670, Total Reward: 196, Epsilon: 0.050
Episode 671, Total Reward: 2.5, Epsilon: 0.050
Episode 672, Total Reward: 196, Epsilon: 0.050
Episode 673, Total Reward: 196, Epsilon: 0.050
Episode 674, Total Reward: 192.5, Epsilon: 0.050
Episode 675, Total Reward: 196, Epsilon: 0.050
Episode 676, Total Reward: 174.5, Epsilon: 0.050
Episode 677, Total Reward: 191, Epsilon: 0.050
Episode 678, Total Reward: 138.5, Epsilon: 0.050
Episode 679, Total Reward: 191.5, Epsilon: 0.050
Episode 680, Total Reward: 196, Epsilon: 0.050
Episode 681, Total Reward: 192.5, Epsilon: 0.050
Episode 682, Total Reward: 165.0, Epsilon: 0.050
Episode 683, Total Reward: 159.5, Epsilon: 0.050
Episode 684, Total Reward: 193.5, Epsilon: 0.050
Episode 685, Total Reward: 193.5, Epsilon: 0.050
Episode 686, Total Reward: 179.0, Epsilon: 0.050
Episode 687, Total Reward: 167.0, Epsilon: 0.050
Episode 688, Total Reward: 192.5, Epsilon: 0.050
Episode 689, Total Reward: 193.5, Epsilon: 0.050
Episode 690, Total Reward: -163.5, Epsilon: 0.050
Episode 691, Total Reward: 191, Epsilon: 0.050
Episode 692, Total Reward: 195.0, Epsilon: 0.050
Episode 693, Total Reward: 182.0, Epsilon: 0.050
Episode 694, Total Reward: 113.5, Epsilon: 0.050
Episode 695, Total Reward: 175.0, Epsilon: 0.050
Episode 696, Total Reward: 185.5, Epsilon: 0.050
Episode 697, Total Reward: 179.5, Epsilon: 0.050
Episode 698, Total Reward: 195.0, Epsilon: 0.050
Episode 699, Total Reward: 156.5, Epsilon: 0.050
Episode 700, Total Reward: 52.5, Epsilon: 0.050
Episode 701, Total Reward: 80.0, Epsilon: 0.050
Episode 702, Total Reward: 12.0, Epsilon: 0.050
Episode 703, Total Reward: 191, Epsilon: 0.050
Episode 704, Total Reward: 191, Epsilon: 0.050
Episode 705, Total Reward: 97.5, Epsilon: 0.050
Episode 706, Total Reward: 61.5, Epsilon: 0.050
Episode 707, Total Reward: -75.5, Epsilon: 0.050
Episode 708, Total Reward: 193.5, Epsilon: 0.050
Episode 709, Total Reward: 196, Epsilon: 0.050
Episode 710, Total Reward: 195.0, Epsilon: 0.050
Episode 711, Total Reward: 168.5, Epsilon: 0.050
Episode 712, Total Reward: -219.5, Epsilon: 0.050
Episode 713, Total Reward: 196, Epsilon: 0.050
Episode 714, Total Reward: 183.0, Epsilon: 0.050
Episode 715, Total Reward: 56.5, Epsilon: 0.050
Episode 716, Total Reward: 193.5, Epsilon: 0.050
Episode 717, Total Reward: 185.5, Epsilon: 0.050
Episode 718, Total Reward: 191, Epsilon: 0.050
Episode 719, Total Reward: 193.5, Epsilon: 0.050
Episode 720, Total Reward: 195.0, Epsilon: 0.050
Episode 721, Total Reward: 195.0, Epsilon: 0.050
Episode 722, Total Reward: 195.0, Epsilon: 0.050
Episode 723, Total Reward: 182.0, Epsilon: 0.050
Episode 724, Total Reward: 142.0, Epsilon: 0.050
Episode 725, Total Reward: 196, Epsilon: 0.050
Episode 726, Total Reward: 193.5, Epsilon: 0.050
Episode 727, Total Reward: 196, Epsilon: 0.050
Episode 728, Total Reward: 191, Epsilon: 0.050
Episode 729, Total Reward: 165.5, Epsilon: 0.050
Episode 730, Total Reward: 196, Epsilon: 0.050
Episode 731, Total Reward: 193.5, Epsilon: 0.050
Episode 732, Total Reward: 195.0, Epsilon: 0.050
Episode 733, Total Reward: 193.5, Epsilon: 0.050
Episode 734, Total Reward: 180.0, Epsilon: 0.050
Episode 735, Total Reward: 193.5, Epsilon: 0.050
Episode 736, Total Reward: 193.5, Epsilon: 0.050
Episode 737, Total Reward: -72.5, Epsilon: 0.050
Episode 738, Total Reward: 137.5, Epsilon: 0.050
Episode 739, Total Reward: 2.0, Epsilon: 0.050
Episode 740, Total Reward: 196, Epsilon: 0.050
Episode 741, Total Reward: -162.5, Epsilon: 0.050
Episode 742, Total Reward: -105.0, Epsilon: 0.050
Episode 743, Total Reward: 196, Epsilon: 0.050
Episode 744, Total Reward: 191, Epsilon: 0.050
Episode 745, Total Reward: 140.5, Epsilon: 0.050
Episode 746, Total Reward: 154.5, Epsilon: 0.050
Episode 747, Total Reward: 117.0, Epsilon: 0.050
Episode 748, Total Reward: 196, Epsilon: 0.050
Episode 749, Total Reward: 193.5, Epsilon: 0.050
Episode 750, Total Reward: -87.5, Epsilon: 0.050
Episode 751, Total Reward: 196, Epsilon: 0.050
Episode 752, Total Reward: 184.0, Epsilon: 0.050
Episode 753, Total Reward: 195.0, Epsilon: 0.050
Episode 754, Total Reward: 141.0, Epsilon: 0.050
Episode 755, Total Reward: 196, Epsilon: 0.050
Episode 756, Total Reward: 190.5, Epsilon: 0.050
Episode 757, Total Reward: 117.5, Epsilon: 0.050
Episode 758, Total Reward: 167.0, Epsilon: 0.050
Episode 759, Total Reward: 196, Epsilon: 0.050
Episode 760, Total Reward: 142.5, Epsilon: 0.050
Episode 761, Total Reward: 57.0, Epsilon: 0.050
Episode 762, Total Reward: 177.5, Epsilon: 0.050
Episode 763, Total Reward: 165.0, Epsilon: 0.050
Episode 764, Total Reward: 190.5, Epsilon: 0.050
Episode 765, Total Reward: 153.5, Epsilon: 0.050
Episode 766, Total Reward: 185.5, Epsilon: 0.050
Episode 767, Total Reward: 144.0, Epsilon: 0.050
Episode 768, Total Reward: 190.5, Epsilon: 0.050
Episode 769, Total Reward: 181.5, Epsilon: 0.050
Episode 770, Total Reward: 160.5, Epsilon: 0.050
Episode 771, Total Reward: 191, Epsilon: 0.050
Episode 772, Total Reward: 196, Epsilon: 0.050
Episode 773, Total Reward: 191, Epsilon: 0.050
Episode 774, Total Reward: -438.0, Epsilon: 0.050
Episode 775, Total Reward: 191, Epsilon: 0.050
Episode 776, Total Reward: 191, Epsilon: 0.050
Episode 777, Total Reward: 194.0, Epsilon: 0.050
Episode 778, Total Reward: 139.0, Epsilon: 0.050
Episode 779, Total Reward: 146.5, Epsilon: 0.050
Episode 780, Total Reward: 191, Epsilon: 0.050
Episode 781, Total Reward: 196, Epsilon: 0.050
Episode 782, Total Reward: 101.5, Epsilon: 0.050
Episode 783, Total Reward: -139.0, Epsilon: 0.050
Episode 784, Total Reward: 196, Epsilon: 0.050
Episode 785, Total Reward: 196, Epsilon: 0.050
Episode 786, Total Reward: 156.5, Epsilon: 0.050
Episode 787, Total Reward: 194.5, Epsilon: 0.050
Episode 788, Total Reward: 196, Epsilon: 0.050
Episode 789, Total Reward: 191, Epsilon: 0.050
Episode 790, Total Reward: 134.5, Epsilon: 0.050
Episode 791, Total Reward: 196, Epsilon: 0.050
Episode 792, Total Reward: 73.0, Epsilon: 0.050
Episode 793, Total Reward: 191, Epsilon: 0.050
Episode 794, Total Reward: 196, Epsilon: 0.050
Episode 795, Total Reward: -128.0, Epsilon: 0.050
Episode 796, Total Reward: 193.5, Epsilon: 0.050
Episode 797, Total Reward: 181.0, Epsilon: 0.050
Episode 798, Total Reward: 91.0, Epsilon: 0.050
Episode 799, Total Reward: 178.0, Epsilon: 0.050
Episode 800, Total Reward: 193.5, Epsilon: 0.050
Episode 801, Total Reward: 191, Epsilon: 0.050
Episode 802, Total Reward: 195.0, Epsilon: 0.050
Episode 803, Total Reward: 196, Epsilon: 0.050
Episode 804, Total Reward: 196, Epsilon: 0.050
Episode 805, Total Reward: 196, Epsilon: 0.050
Episode 806, Total Reward: 196, Epsilon: 0.050
Episode 807, Total Reward: 33.5, Epsilon: 0.050
Episode 808, Total Reward: -82.0, Epsilon: 0.050
Episode 809, Total Reward: 133.0, Epsilon: 0.050
Episode 810, Total Reward: 178.0, Epsilon: 0.050
Episode 811, Total Reward: 187.5, Epsilon: 0.050
Episode 812, Total Reward: 193.5, Epsilon: 0.050
Episode 813, Total Reward: 98.5, Epsilon: 0.050
Episode 814, Total Reward: 196, Epsilon: 0.050
Episode 815, Total Reward: 189.5, Epsilon: 0.050
Episode 816, Total Reward: 185.5, Epsilon: 0.050
Episode 817, Total Reward: 191, Epsilon: 0.050
Episode 818, Total Reward: 196, Epsilon: 0.050
Episode 819, Total Reward: 93.5, Epsilon: 0.050
Episode 820, Total Reward: -36.0, Epsilon: 0.050
Episode 821, Total Reward: 193.5, Epsilon: 0.050
Episode 822, Total Reward: 191, Epsilon: 0.050
Episode 823, Total Reward: 193.5, Epsilon: 0.050
Episode 824, Total Reward: 196, Epsilon: 0.050
Episode 825, Total Reward: 193.5, Epsilon: 0.050
Episode 826, Total Reward: 184.5, Epsilon: 0.050
Episode 827, Total Reward: 51.5, Epsilon: 0.050
Episode 828, Total Reward: -186.5, Epsilon: 0.050
Episode 829, Total Reward: 193.5, Epsilon: 0.050
Episode 830, Total Reward: 192.0, Epsilon: 0.050
Episode 831, Total Reward: 187.5, Epsilon: 0.050
Episode 832, Total Reward: 196, Epsilon: 0.050
Episode 833, Total Reward: 183.0, Epsilon: 0.050
Episode 834, Total Reward: 196, Epsilon: 0.050
Episode 835, Total Reward: 193.5, Epsilon: 0.050
Episode 836, Total Reward: 189.5, Epsilon: 0.050
Episode 837, Total Reward: 193.5, Epsilon: 0.050
Episode 838, Total Reward: -30.5, Epsilon: 0.050
Episode 839, Total Reward: 193.5, Epsilon: 0.050
Episode 840, Total Reward: 191.5, Epsilon: 0.050
Episode 841, Total Reward: 196, Epsilon: 0.050
Episode 842, Total Reward: 146.0, Epsilon: 0.050
Episode 843, Total Reward: 168.5, Epsilon: 0.050
Episode 844, Total Reward: 185.5, Epsilon: 0.050
Episode 845, Total Reward: 121.0, Epsilon: 0.050
Episode 846, Total Reward: 193.5, Epsilon: 0.050
Episode 847, Total Reward: 193.5, Epsilon: 0.050
Episode 848, Total Reward: -30.0, Epsilon: 0.050
Episode 849, Total Reward: 162.5, Epsilon: 0.050
Episode 850, Total Reward: 20.5, Epsilon: 0.050
Episode 851, Total Reward: 170.0, Epsilon: 0.050
Episode 852, Total Reward: 29.5, Epsilon: 0.050
Episode 853, Total Reward: 195.0, Epsilon: 0.050
Episode 854, Total Reward: 168.5, Epsilon: 0.050
Episode 855, Total Reward: 143.5, Epsilon: 0.050
Episode 856, Total Reward: 196, Epsilon: 0.050
Episode 857, Total Reward: 184.5, Epsilon: 0.050
Episode 858, Total Reward: 193.5, Epsilon: 0.050
Episode 859, Total Reward: 196, Epsilon: 0.050
Episode 860, Total Reward: 138.5, Epsilon: 0.050
Episode 861, Total Reward: 162.5, Epsilon: 0.050
Episode 862, Total Reward: 37.0, Epsilon: 0.050
Episode 863, Total Reward: 193.5, Epsilon: 0.050
Episode 864, Total Reward: 196, Epsilon: 0.050
Episode 865, Total Reward: 191.5, Epsilon: 0.050
Episode 866, Total Reward: 38.0, Epsilon: 0.050
Episode 867, Total Reward: 193.5, Epsilon: 0.050
Episode 868, Total Reward: 185.5, Epsilon: 0.050
Episode 869, Total Reward: 194.5, Epsilon: 0.050
Episode 870, Total Reward: 193.5, Epsilon: 0.050
Episode 871, Total Reward: 194.5, Epsilon: 0.050
Episode 872, Total Reward: 191, Epsilon: 0.050
Episode 873, Total Reward: 157.5, Epsilon: 0.050
Episode 874, Total Reward: 192.5, Epsilon: 0.050
Episode 875, Total Reward: 135.5, Epsilon: 0.050
Episode 876, Total Reward: 193.5, Epsilon: 0.050
Episode 877, Total Reward: 196, Epsilon: 0.050
Episode 878, Total Reward: 196, Epsilon: 0.050
Episode 879, Total Reward: 196, Epsilon: 0.050
Episode 880, Total Reward: 193.5, Epsilon: 0.050
Episode 881, Total Reward: 100.5, Epsilon: 0.050
Episode 882, Total Reward: 167.0, Epsilon: 0.050
Episode 883, Total Reward: 193.5, Epsilon: 0.050
Episode 884, Total Reward: 196, Epsilon: 0.050
Episode 885, Total Reward: 133.0, Epsilon: 0.050
Episode 886, Total Reward: 174.0, Epsilon: 0.050
Episode 887, Total Reward: 183.0, Epsilon: 0.050
Episode 888, Total Reward: 194.5, Epsilon: 0.050
Episode 889, Total Reward: 193.5, Epsilon: 0.050
Episode 890, Total Reward: 196, Epsilon: 0.050
Episode 891, Total Reward: 191, Epsilon: 0.050
Episode 892, Total Reward: 193.5, Epsilon: 0.050
Episode 893, Total Reward: 195.0, Epsilon: 0.050
Episode 894, Total Reward: 196, Epsilon: 0.050
Episode 895, Total Reward: 107.0, Epsilon: 0.050
Episode 896, Total Reward: 196, Epsilon: 0.050
Episode 897, Total Reward: 147.0, Epsilon: 0.050
Episode 898, Total Reward: 185.5, Epsilon: 0.050
Episode 899, Total Reward: 193.5, Epsilon: 0.050
Episode 900, Total Reward: 196, Epsilon: 0.050
Episode 901, Total Reward: 192.5, Epsilon: 0.050
Episode 902, Total Reward: 196, Epsilon: 0.050
Episode 903, Total Reward: 196, Epsilon: 0.050
Episode 904, Total Reward: 196, Epsilon: 0.050
Episode 905, Total Reward: 193.5, Epsilon: 0.050
Episode 906, Total Reward: 193.5, Epsilon: 0.050
Episode 907, Total Reward: 130.0, Epsilon: 0.050
Episode 908, Total Reward: 196, Epsilon: 0.050
Episode 909, Total Reward: 192.0, Epsilon: 0.050
Episode 910, Total Reward: 185.5, Epsilon: 0.050
Episode 911, Total Reward: 193.5, Epsilon: 0.050
Episode 912, Total Reward: 196, Epsilon: 0.050
Episode 913, Total Reward: 193.5, Epsilon: 0.050
Episode 914, Total Reward: 180.5, Epsilon: 0.050
Episode 915, Total Reward: 196, Epsilon: 0.050
Episode 916, Total Reward: 51.0, Epsilon: 0.050
Episode 917, Total Reward: 99.0, Epsilon: 0.050
Episode 918, Total Reward: 91.5, Epsilon: 0.050
Episode 919, Total Reward: 189.5, Epsilon: 0.050
Episode 920, Total Reward: 196, Epsilon: 0.050
Episode 921, Total Reward: 192.0, Epsilon: 0.050
Episode 922, Total Reward: 148.5, Epsilon: 0.050
Episode 923, Total Reward: 91.5, Epsilon: 0.050
Episode 924, Total Reward: 159.0, Epsilon: 0.050
Episode 925, Total Reward: 193.5, Epsilon: 0.050
Episode 926, Total Reward: 193.5, Epsilon: 0.050
Episode 927, Total Reward: 196, Epsilon: 0.050
Episode 928, Total Reward: 56.5, Epsilon: 0.050
Episode 929, Total Reward: 79.5, Epsilon: 0.050
Episode 930, Total Reward: 189.5, Epsilon: 0.050
Episode 931, Total Reward: 179.0, Epsilon: 0.050
Episode 932, Total Reward: 139.5, Epsilon: 0.050
Episode 933, Total Reward: 196, Epsilon: 0.050
Episode 934, Total Reward: 142.0, Epsilon: 0.050
Episode 935, Total Reward: 196, Epsilon: 0.050
Episode 936, Total Reward: 193.5, Epsilon: 0.050
Episode 937, Total Reward: 191, Epsilon: 0.050
Episode 938, Total Reward: 128.0, Epsilon: 0.050
Episode 939, Total Reward: 196, Epsilon: 0.050
Episode 940, Total Reward: 180.0, Epsilon: 0.050
Episode 941, Total Reward: 196, Epsilon: 0.050
Episode 942, Total Reward: 89.0, Epsilon: 0.050
Episode 943, Total Reward: 84.0, Epsilon: 0.050
Episode 944, Total Reward: 196, Epsilon: 0.050
Episode 945, Total Reward: 123.0, Epsilon: 0.050
Episode 946, Total Reward: 169.5, Epsilon: 0.050
Episode 947, Total Reward: 166.0, Epsilon: 0.050
Episode 948, Total Reward: 196, Epsilon: 0.050
Episode 949, Total Reward: 179.5, Epsilon: 0.050
Episode 950, Total Reward: 196, Epsilon: 0.050
Episode 951, Total Reward: 175.0, Epsilon: 0.050
Episode 952, Total Reward: -30.5, Epsilon: 0.050
Episode 953, Total Reward: -34.0, Epsilon: 0.050
Episode 954, Total Reward: 144.5, Epsilon: 0.050
Episode 955, Total Reward: 118.0, Epsilon: 0.050
Episode 956, Total Reward: 194.0, Epsilon: 0.050
Episode 957, Total Reward: 180.5, Epsilon: 0.050
Episode 958, Total Reward: 192.5, Epsilon: 0.050
Episode 959, Total Reward: 192.5, Epsilon: 0.050
Episode 960, Total Reward: 196, Epsilon: 0.050
Episode 961, Total Reward: 51.0, Epsilon: 0.050
Episode 962, Total Reward: 191, Epsilon: 0.050
Episode 963, Total Reward: 194.0, Epsilon: 0.050
Episode 964, Total Reward: 142.0, Epsilon: 0.050
Episode 965, Total Reward: 193.5, Epsilon: 0.050
Episode 966, Total Reward: 148.0, Epsilon: 0.050
Episode 967, Total Reward: 182.5, Epsilon: 0.050
Episode 968, Total Reward: 3.0, Epsilon: 0.050
Episode 969, Total Reward: 191, Epsilon: 0.050
Episode 970, Total Reward: 194.0, Epsilon: 0.050
Episode 971, Total Reward: 192.5, Epsilon: 0.050
Episode 972, Total Reward: 192.0, Epsilon: 0.050
Episode 973, Total Reward: 196, Epsilon: 0.050
Episode 974, Total Reward: -33.0, Epsilon: 0.050
Episode 975, Total Reward: 194.5, Epsilon: 0.050
Episode 976, Total Reward: 196, Epsilon: 0.050
Episode 977, Total Reward: 196, Epsilon: 0.050
Episode 978, Total Reward: 181.5, Epsilon: 0.050
Episode 979, Total Reward: 194.0, Epsilon: 0.050
Episode 980, Total Reward: 169.0, Epsilon: 0.050
Episode 981, Total Reward: 192.5, Epsilon: 0.050
Episode 982, Total Reward: -22.5, Epsilon: 0.050
Episode 983, Total Reward: 144.0, Epsilon: 0.050
Episode 984, Total Reward: 173.0, Epsilon: 0.050
Episode 985, Total Reward: 184.5, Epsilon: 0.050
Episode 986, Total Reward: 195.0, Epsilon: 0.050
Episode 987, Total Reward: 177.0, Epsilon: 0.050
Episode 988, Total Reward: 191, Epsilon: 0.050
Episode 989, Total Reward: 192.0, Epsilon: 0.050
Episode 990, Total Reward: 181.5, Epsilon: 0.050
Episode 991, Total Reward: 196, Epsilon: 0.050
Episode 992, Total Reward: 195.0, Epsilon: 0.050
Episode 993, Total Reward: 122.5, Epsilon: 0.050
Episode 994, Total Reward: 185.5, Epsilon: 0.050
Episode 995, Total Reward: 192.5, Epsilon: 0.050
Episode 996, Total Reward: 172.0, Epsilon: 0.050
Episode 997, Total Reward: 169.5, Epsilon: 0.050
Episode 998, Total Reward: 191, Epsilon: 0.050
Episode 999, Total Reward: 196, Epsilon: 0.050
Episode 1000, Total Reward: 158.0, Epsilon: 0.050
Complete
Episode 1, Total Reward: -435.0, Epsilon: 0.895
Episode 2, Total Reward: -1753.5, Epsilon: 0.891
Episode 3, Total Reward: -1192.0, Epsilon: 0.887
Episode 4, Total Reward: -624.0, Epsilon: 0.882
Episode 5, Total Reward: -443.5, Epsilon: 0.878
Episode 6, Total Reward: -1750.5, Epsilon: 0.873
Episode 7, Total Reward: -443.0, Epsilon: 0.869
Episode 8, Total Reward: -1341.5, Epsilon: 0.865
Episode 9, Total Reward: -305.5, Epsilon: 0.860
Episode 10, Total Reward: -385.0, Epsilon: 0.856
