Method,50%,75%,90%,100%
WANDERING,100.00,100.00,98.33,55.56
GREEDY,100.00,100.00,98.89,93.89
FRONTIER,100.00,100.00,100.00,100.00
GREEDY_FRONTIER,100.00,100.00,100.00,95.00
FRONTIER_ASSIST,100.00,100.00,100.00,100.00
SCOUT,100.00,99.44,99.44,98.89
FRONTIER_CENTRAL_GREEDY,100.00,100.00,100.00,92.22
ZONE_SPLIT,100.00,100.00,98.33,90.00
ZONE_VORONOI,100.00,100.00,100.00,100.00
